,Open,High,Close
589,537.5,541.409973,536.969971
590,539.450012,541.849976,538.590027
591,545.090027,548.789978,539.650024
592,547.0,549.599976,549.080017
593,549.22998,549.880005,547.72998
594,547.210022,552.5,549.22998
595,546.570007,551.190002,547.47998
596,551.039978,551.039978,545.890015
597,542.090027,545.380005,543.76001
598,544.75,548.219971,547.200012
599,547.929993,552.789978,544.51001
600,555.190002,555.190002,546.640015
601,558.0,558.0,555.190002
602,560.809998,560.820007,556.440002
603,561.150024,561.25,558.25
604,558.52002,562.5,561.289978
605,552.400024,560.630005,558.22998
606,555.599976,555.599976,551.820007
607,555.5,556.799988,551.690002
608,566.789978,566.900024,555.950012
609,561.159973,564.789978,564.190002
610,563.530029,567.150024,563.77002
611,568.299988,568.72998,567.869995
612,558.25,562.5,560.27002
613,560.849976,564.969971,558.450012
614,551.710022,559.200012,558.940002
615,547.76001,554.0,549.880005
616,554.97998,555.0,548.900024
617,548.280029,557.400024,553.650024
618,541.049988,550.76001,542.690002
619,537.27002,538.77002,538.030029
620,520.450012,533.159973,532.380005
621,540.450012,543.450012,522.969971
622,527.0,540.98999,536.919983
623,542.080017,543.919983,540.72998
624,550.140015,558.630005,548.690002
625,555.130005,560.880005,544.75
626,567.469971,575.22998,555.190002
627,581.609985,582.530029,570.809998
628,574.789978,584.690002,583.73999
629,584.900024,585.849976,574.099976
630,589.950012,592.400024,587.780029
631,584.099976,588.289978,586.25
632,578.0,583.23999,580.880005
633,586.799988,588.719971,579.630005
634,587.48999,591.0,588.409973
635,581.830017,589.309998,587.809998
636,585.929993,589.570007,587.900024
637,596.98999,598.070007,585.25
638,591.570007,600.109985,598.419983
639,595.0,596.650024,591.179993
640,602.5,603.799988,597.27002
641,599.48999,605.400024,605.400024
642,595.049988,597.559998,597.27002
643,589.51001,596.070007,593.289978
644,580.950012,590.150024,588.780029
645,582.23999,583.919983,581.640015
646,590.390015,591.47998,584.900024
647,590.0,591.950012,591.109985
648,591.73999,593.719971,593.419983
649,600.27002,600.599976,591.969971
650,599.140015,603.52002,601.630005
651,595.130005,598.5,597.780029
652,592.130005,598.0,593.140015
653,591.72998,594.48999,589.52002
654,582.950012,589.299988,588.630005
655,582.349976,582.900024,582.359985
656,580.02002,584.710022,580.320007
657,587.809998,589.369995,583.0
658,592.0,592.049988,588.119995
659,594.77002,595.580017,590.570007
660,593.27002,594.98999,592.539978
661,594.900024,595.25,592.419983
662,596.950012,596.98999,595.409973
663,595.590027,597.809998,597.109985
664,587.099976,595.049988,592.700012
665,587.5,589.469971,583.710022
666,586.690002,587.799988,584.650024
667,576.450012,586.130005,584.559998
668,575.0,575.900024,572.119995
669,579.0,579.690002,577.25
670,572.02002,579.559998,577.940002
671,576.049988,578.309998,571.809998
672,569.5,578.640015,574.48999
673,579.380005,580.200012,573.140015
674,576.51001,583.820007,582.27002
675,578.549988,583.429993,573.599976
676,588.960022,591.98999,579.549988
677,595.809998,598.450012,595.440002
678,597.700012,598.48999,593.950012
679,597.75,601.099976,599.02002
680,599.25,601.0,598.080017
681,605.530029,608.909973,603.01001
682,602.049988,607.049988,605.190002
683,599.700012,608.890015,603.570007
684,601.349976,604.159973,598.440002
685,603.01001,606.700012,605.109985
686,588.969971,589.5,580.820007
687,596.890015,597.0,590.619995
688,595.150024,595.299988,593.059998
689,590.599976,594.859985,594.26001
690,581.0,588.22998,586.650024
691,573.0,585.25,580.039978
692,578.950012,584.099976,583.359985
693,586.369995,587.969971,578.400024
694,593.51001,595.650024,590.76001
